,age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,y
2585,30-40,self-employed,married,university.degree,no,yes,yes,telephone,jun,mon,1,0,no
2586,40-50,management,divorced,basic.9y,unknown,yes,no,telephone,jun,mon,2,0,no
2588,30-40,technician,single,university.degree,no,yes,yes,cellular,aug,wed,2,0,no
2589,40-50,blue-collar,married,high.school,unknown,yes,no,telephone,may,mon,3,0,no
2590,18-30,management,single,university.degree,no,yes,no,cellular,may,fri,2,1,no
2591,30-40,management,divorced,unknown,no,no,yes,cellular,nov,mon,1,1,no
2592,40-50,retired,married,basic.4y,unknown,no,yes,cellular,jul,mon,2,0,no
2593,30-40,services,single,university.degree,no,yes,no,cellular,oct,mon,2,2,yes
2594,30-40,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,tue,1,0,no
2595,40-50,blue-collar,married,basic.4y,unknown,no,no,cellular,apr,mon,3,0,no
2596,50+,housemaid,married,basic.4y,no,yes,no,telephone,jul,thu,3,0,no
2597,30-40,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,3,0,no
2598,30-40,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,1,0,no
2599,40-50,entrepreneur,married,basic.9y,no,yes,no,telephone,jun,fri,2,0,no
2600,40-50,management,married,university.degree,no,no,no,cellular,apr,thu,1,1,no
2601,18-30,blue-collar,married,basic.9y,no,no,no,cellular,may,wed,1,0,no
2602,50+,admin.,single,unknown,unknown,no,no,cellular,jul,tue,1,0,no
2603,50+,admin.,married,professional.course,no,yes,yes,cellular,jul,tue,2,1,no
2604,30-40,admin.,single,professional.course,unknown,yes,no,telephone,may,tue,4,0,no
2605,50+,technician,married,professional.course,no,no,no,cellular,sep,thu,1,0,no
2606,18-30,blue-collar,married,basic.9y,no,yes,no,cellular,apr,thu,3,0,no
2607,50+,blue-collar,divorced,basic.9y,no,yes,yes,cellular,jul,mon,3,0,no
2608,30-40,housemaid,married,basic.9y,no,yes,no,cellular,nov,fri,4,0,no
2609,18-30,admin.,single,high.school,no,yes,no,cellular,jul,mon,3,0,no
2610,30-40,admin.,single,university.degree,no,no,no,cellular,aug,thu,2,0,no
2612,40-50,management,married,university.degree,no,no,no,cellular,jul,thu,1,0,no
2613,50+,management,married,professional.course,no,unknown,unknown,telephone,may,fri,2,0,no
2614,50+,retired,divorced,university.degree,no,yes,no,telephone,may,mon,4,0,no
2615,30-40,blue-collar,divorced,professional.course,no,yes,no,cellular,nov,thu,1,0,no
2616,30-40,admin.,single,university.degree,no,no,no,cellular,nov,thu,1,2,yes
2617,50+,technician,married,professional.course,no,yes,no,telephone,may,wed,3,0,no
2618,50+,admin.,married,university.degree,no,no,no,cellular,aug,mon,1,0,no
2619,18-30,blue-collar,married,basic.9y,no,yes,no,cellular,jul,wed,1,0,no
2620,30-40,blue-collar,married,basic.9y,no,no,no,cellular,apr,thu,1,1,no
2621,18-30,blue-collar,married,high.school,no,yes,no,telephone,jun,mon,3,0,no
2622,40-50,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,2,0,no
2623,30-40,blue-collar,married,basic.4y,no,yes,no,cellular,may,wed,3,0,no
2624,30-40,technician,married,high.school,no,no,no,cellular,may,mon,1,1,no
2625,18-30,admin.,married,high.school,no,unknown,unknown,cellular,nov,mon,1,1,no
2626,30-40,technician,married,basic.6y,no,yes,no,telephone,nov,thu,8,1,no
2627,40-50,services,married,high.school,no,yes,no,cellular,may,wed,2,0,yes
2628,40-50,admin.,married,university.degree,no,no,no,cellular,nov,thu,2,0,no
2629,18-30,student,single,high.school,no,no,no,cellular,oct,mon,1,0,yes
2630,40-50,admin.,married,unknown,no,no,no,telephone,may,tue,1,0,no
2632,40-50,self-employed,married,university.degree,no,yes,no,telephone,may,mon,5,0,no
2633,30-40,technician,married,professional.course,unknown,yes,no,telephone,may,thu,1,0,no
2634,30-40,admin.,married,university.degree,no,no,no,telephone,jun,tue,2,0,no
2635,30-40,admin.,divorced,university.degree,unknown,yes,no,cellular,may,mon,1,0,no
2636,30-40,blue-collar,married,high.school,unknown,no,no,telephone,may,tue,14,0,no
2637,30-40,blue-collar,single,high.school,no,no,no,cellular,mar,wed,1,1,yes
2638,50+,management,divorced,university.degree,no,no,no,cellular,nov,mon,1,0,no
2639,40-50,technician,single,professional.course,no,yes,no,cellular,aug,fri,3,0,no
2640,30-40,technician,single,high.school,no,no,no,telephone,may,wed,1,0,no
2641,18-30,services,single,high.school,no,yes,no,telephone,jun,wed,1,0,no
2642,30-40,technician,single,professional.course,no,yes,yes,cellular,jul,thu,1,0,no
2644,40-50,services,married,unknown,no,no,yes,cellular,jun,mon,1,0,yes
2645,30-40,services,single,university.degree,unknown,yes,no,cellular,nov,thu,3,0,no
2646,50+,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,fri,1,0,no
2647,40-50,admin.,married,university.degree,no,yes,no,cellular,apr,fri,1,0,yes
2648,40-50,services,married,basic.4y,unknown,yes,no,telephone,may,wed,1,0,yes
2649,30-40,management,married,university.degree,unknown,yes,yes,cellular,aug,fri,4,0,no
2650,30-40,services,divorced,high.school,no,no,no,telephone,jun,fri,2,0,no
2651,40-50,blue-collar,married,basic.6y,no,yes,yes,telephone,may,thu,1,0,no
2652,30-40,student,single,unknown,unknown,yes,no,cellular,may,mon,2,0,no
2653,30-40,admin.,single,high.school,no,yes,no,cellular,aug,tue,1,0,no
2654,18-30,admin.,single,high.school,no,yes,no,cellular,jul,mon,1,0,no
2655,50+,retired,married,university.degree,unknown,no,no,cellular,aug,mon,2,0,no
2656,30-40,entrepreneur,married,university.degree,unknown,yes,no,telephone,nov,mon,1,0,no
2657,30-40,management,married,high.school,no,yes,no,telephone,nov,tue,1,0,no
2658,40-50,admin.,married,basic.4y,no,yes,no,cellular,may,wed,3,0,no
2659,30-40,admin.,divorced,university.degree,no,no,no,telephone,jul,wed,5,0,no
2660,40-50,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,tue,1,0,no
2661,40-50,admin.,married,university.degree,no,no,no,cellular,aug,wed,1,2,yes
2662,30-40,management,married,university.degree,no,no,no,cellular,aug,mon,3,0,no
2663,30-40,admin.,single,high.school,no,no,no,telephone,jun,fri,1,0,no
2664,50+,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,mon,2,0,no
2665,40-50,technician,divorced,professional.course,no,yes,no,cellular,jul,tue,5,0,no
2666,30-40,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,2,0,no
2667,40-50,services,divorced,high.school,no,no,no,telephone,may,wed,1,0,no
2668,50+,admin.,married,professional.course,no,yes,yes,cellular,aug,fri,1,0,no
2669,30-40,services,married,basic.9y,no,no,yes,telephone,jun,thu,1,0,no
2670,18-30,admin.,single,university.degree,no,yes,no,cellular,aug,tue,5,0,no
2671,40-50,management,married,professional.course,no,yes,no,cellular,nov,fri,1,1,no
2672,30-40,management,divorced,university.degree,no,yes,no,cellular,nov,thu,6,1,no
2673,30-40,admin.,single,professional.course,no,no,yes,cellular,may,fri,4,0,no
2674,30-40,technician,married,university.degree,no,no,yes,telephone,may,wed,2,0,no
2675,18-30,services,married,high.school,no,yes,no,telephone,jun,mon,6,0,no
2676,40-50,services,married,high.school,unknown,yes,yes,telephone,jun,tue,1,0,no
2677,18-30,services,single,high.school,no,yes,no,telephone,jun,mon,2,0,no
2678,18-30,self-employed,single,university.degree,no,no,no,cellular,jun,mon,2,0,no
2679,40-50,admin.,married,basic.9y,no,yes,no,telephone,jul,wed,3,0,no
2680,30-40,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,thu,1,0,no
2681,50+,admin.,divorced,university.degree,no,yes,no,cellular,mar,thu,1,1,no
2682,18-30,entrepreneur,married,basic.4y,unknown,yes,no,telephone,may,wed,1,0,no
2683,50+,management,divorced,high.school,no,no,no,cellular,aug,mon,1,0,yes
2684,50+,admin.,divorced,university.degree,unknown,yes,yes,cellular,jul,tue,9,0,no
2685,18-30,admin.,divorced,university.degree,no,yes,no,cellular,may,thu,1,0,yes
2686,18-30,blue-collar,single,basic.6y,no,no,no,telephone,nov,fri,2,0,no
2687,30-40,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,tue,6,0,no
2688,30-40,technician,single,university.degree,unknown,no,yes,cellular,oct,fri,1,0,yes
2689,50+,admin.,married,professional.course,no,yes,no,cellular,apr,thu,1,0,yes
2690,30-40,technician,married,professional.course,no,yes,no,telephone,may,mon,3,0,no
2691,30-40,blue-collar,married,basic.6y,no,no,yes,cellular,nov,wed,2,0,no
2692,40-50,self-employed,married,professional.course,no,yes,no,telephone,may,tue,1,0,no
2693,30-40,admin.,married,high.school,no,no,no,telephone,may,wed,3,0,no
2694,18-30,housemaid,married,high.school,no,yes,no,cellular,jul,fri,2,0,no
2695,30-40,services,married,high.school,no,no,no,cellular,apr,tue,2,0,no
2696,30-40,admin.,married,university.degree,no,no,no,cellular,aug,thu,3,0,no
2697,30-40,management,single,high.school,no,no,no,cellular,jul,wed,4,0,no
2698,18-30,admin.,married,high.school,no,yes,no,cellular,nov,tue,5,0,yes
2699,50+,admin.,married,high.school,no,no,no,cellular,sep,thu,1,0,no
2700,30-40,admin.,single,university.degree,no,no,no,cellular,jul,fri,2,0,no
2701,50+,management,married,basic.9y,no,yes,yes,cellular,nov,fri,2,1,no
2702,30-40,technician,divorced,professional.course,no,yes,no,cellular,aug,tue,2,0,no
2703,40-50,admin.,divorced,basic.9y,no,yes,no,cellular,may,fri,1,1,no
2704,30-40,blue-collar,married,basic.9y,no,yes,yes,cellular,may,wed,1,0,no
2705,40-50,services,single,unknown,no,no,no,telephone,apr,fri,1,0,yes
2706,30-40,management,divorced,basic.6y,unknown,yes,no,telephone,may,thu,5,0,no
2707,50+,housemaid,divorced,basic.4y,no,yes,no,cellular,nov,thu,1,1,no
2708,30-40,technician,single,professional.course,no,no,no,cellular,jul,mon,2,0,yes
2709,18-30,unknown,single,university.degree,no,yes,no,cellular,jun,tue,1,2,no
2710,40-50,management,single,university.degree,no,yes,no,telephone,may,fri,2,0,no
2711,40-50,unemployed,divorced,basic.9y,no,no,no,cellular,jul,mon,7,0,no
2712,50+,retired,married,high.school,no,yes,no,cellular,aug,fri,3,0,no
2713,50+,technician,married,university.degree,no,no,no,cellular,aug,wed,4,0,no
2714,18-30,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,1,0,no
2715,30-40,unemployed,married,basic.9y,no,yes,no,telephone,nov,wed,1,0,no
2716,18-30,services,single,high.school,no,no,no,cellular,oct,mon,1,2,no
2717,40-50,housemaid,married,professional.course,no,yes,yes,telephone,jun,mon,5,0,no
2718,30-40,blue-collar,single,high.school,unknown,yes,no,telephone,jun,tue,2,0,no
2719,40-50,blue-collar,married,basic.9y,unknown,unknown,unknown,cellular,may,tue,1,0,no
2720,30-40,blue-collar,single,basic.9y,unknown,no,no,telephone,may,mon,1,0,no
2721,40-50,services,married,high.school,no,yes,no,cellular,nov,tue,1,0,no
2723,40-50,services,divorced,basic.4y,no,no,no,cellular,apr,thu,1,0,no
2724,30-40,technician,married,professional.course,no,yes,no,cellular,sep,thu,2,0,no
2725,50+,blue-collar,married,basic.4y,unknown,no,no,cellular,jun,wed,1,1,yes
2726,18-30,technician,married,university.degree,no,no,yes,cellular,aug,wed,1,0,no
2727,18-30,admin.,single,university.degree,no,yes,no,telephone,may,thu,2,0,no
2728,40-50,admin.,married,high.school,no,yes,no,cellular,nov,mon,1,0,no
2729,40-50,technician,single,university.degree,no,no,no,cellular,apr,fri,2,0,no
2730,40-50,self-employed,married,university.degree,no,yes,no,cellular,aug,tue,1,0,no
2731,40-50,management,married,high.school,no,no,no,cellular,aug,wed,3,0,no
2732,30-40,technician,single,university.degree,no,yes,no,cellular,aug,tue,4,0,yes
2733,30-40,blue-collar,married,basic.6y,no,yes,no,cellular,jul,fri,2,0,no
2734,30-40,blue-collar,married,high.school,no,no,no,telephone,may,tue,1,0,no
2735,40-50,management,married,unknown,unknown,no,no,cellular,apr,thu,1,0,no
2736,30-40,blue-collar,married,university.degree,no,no,yes,cellular,may,fri,4,0,no
2737,50+,housemaid,married,basic.4y,unknown,no,no,cellular,aug,tue,6,0,no
2738,30-40,admin.,married,university.degree,no,yes,no,cellular,nov,thu,2,0,no
2739,18-30,admin.,single,university.degree,no,yes,yes,cellular,jun,mon,1,0,no
2740,18-30,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,1,0,no
2741,30-40,services,married,high.school,no,yes,no,cellular,may,fri,2,1,no
2742,50+,self-employed,married,university.degree,no,yes,no,cellular,nov,fri,1,0,no
2743,30-40,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,4,0,yes
2744,50+,technician,married,professional.course,no,no,no,cellular,jul,fri,2,0,no
2745,30-40,technician,married,high.school,no,unknown,unknown,cellular,aug,fri,1,0,no
2746,50+,retired,married,professional.course,unknown,no,no,cellular,aug,tue,2,0,yes
2747,30-40,entrepreneur,married,basic.9y,unknown,yes,yes,cellular,may,thu,2,0,no
2748,40-50,management,married,basic.9y,no,yes,no,cellular,aug,wed,1,0,no
2749,40-50,technician,married,professional.course,no,yes,yes,telephone,jul,mon,3,0,no
2750,40-50,management,married,basic.4y,no,no,yes,telephone,jun,thu,1,0,no
2751,18-30,blue-collar,single,basic.6y,no,no,no,cellular,may,fri,4,1,no
2752,18-30,admin.,single,high.school,no,no,no,cellular,may,wed,4,0,no
2753,30-40,technician,single,professional.course,no,yes,no,telephone,jul,mon,3,0,no
2754,30-40,entrepreneur,married,university.degree,no,yes,no,telephone,may,fri,2,0,no
2755,30-40,technician,married,university.degree,no,no,no,telephone,jun,thu,1,0,no
2756,40-50,technician,married,unknown,no,no,no,cellular,apr,fri,1,0,yes
2757,30-40,admin.,married,university.degree,no,yes,no,cellular,jul,thu,1,0,no
2758,50+,admin.,divorced,high.school,no,yes,no,cellular,nov,fri,2,0,no
2759,18-30,services,divorced,high.school,unknown,no,yes,cellular,jul,fri,2,0,yes
2760,18-30,admin.,single,university.degree,no,yes,no,cellular,aug,wed,2,0,no
2761,40-50,management,married,high.school,no,no,no,cellular,may,wed,1,0,no
2762,30-40,admin.,married,high.school,unknown,no,no,telephone,may,tue,1,0,no
2763,18-30,blue-collar,single,basic.9y,no,no,no,cellular,jul,thu,4,1,yes
2764,50+,technician,divorced,basic.4y,no,yes,no,telephone,jun,fri,2,0,no
2765,40-50,unknown,single,high.school,no,yes,no,cellular,jul,wed,3,0,no
2766,18-30,blue-collar,married,basic.6y,no,no,no,cellular,may,thu,7,0,no
2767,50+,retired,divorced,high.school,no,yes,yes,telephone,dec,mon,6,0,no
2768,50+,retired,married,basic.4y,no,yes,yes,telephone,nov,thu,1,0,yes
2769,40-50,admin.,married,high.school,no,no,no,cellular,nov,mon,1,1,no
2770,40-50,blue-collar,single,unknown,unknown,no,no,telephone,may,wed,3,0,no
2771,40-50,management,married,university.degree,no,yes,no,cellular,may,thu,2,0,no
2772,40-50,admin.,married,high.school,unknown,no,no,telephone,may,wed,1,0,no
2773,18-30,management,single,university.degree,no,no,no,cellular,jul,fri,3,0,no
2774,30-40,unemployed,single,university.degree,no,no,no,telephone,jun,mon,4,0,no
2775,40-50,technician,married,basic.9y,unknown,yes,yes,telephone,jun,fri,2,0,no
2776,40-50,blue-collar,married,basic.4y,no,no,no,cellular,jul,tue,5,0,no
2777,40-50,technician,divorced,professional.course,no,no,no,cellular,may,mon,1,0,no
2778,30-40,management,married,university.degree,no,no,no,cellular,nov,wed,2,0,no
2779,40-50,blue-collar,married,basic.4y,no,no,no,cellular,nov,thu,1,0,no
2780,18-30,technician,married,university.degree,no,yes,no,cellular,apr,fri,1,0,no
2781,40-50,technician,married,professional.course,unknown,no,no,cellular,aug,wed,2,0,no
2782,40-50,admin.,divorced,university.degree,no,no,no,cellular,may,tue,3,0,yes
2783,30-40,blue-collar,single,basic.9y,unknown,yes,no,cellular,jul,thu,1,0,no
2784,30-40,services,married,basic.4y,no,no,no,telephone,may,fri,1,0,no
2785,30-40,technician,married,professional.course,no,yes,no,cellular,aug,thu,3,0,no
2786,30-40,services,married,high.school,no,no,no,cellular,may,tue,4,0,no
2787,18-30,technician,single,professional.course,no,yes,no,cellular,aug,mon,1,0,no
2788,30-40,management,divorced,university.degree,no,yes,no,cellular,jun,wed,1,0,no
2789,30-40,technician,single,high.school,no,yes,no,cellular,may,tue,2,0,no
2790,40-50,technician,married,basic.6y,unknown,yes,no,telephone,jun,mon,2,0,no
2791,50+,retired,divorced,university.degree,no,yes,no,telephone,may,fri,1,0,no
2792,50+,technician,married,unknown,no,yes,no,cellular,jul,mon,1,1,no
2793,40-50,services,single,high.school,no,no,no,telephone,jun,fri,4,0,no
2794,40-50,services,married,basic.9y,no,no,no,cellular,jul,tue,2,0,no
2795,30-40,management,married,high.school,no,no,no,cellular,may,fri,3,0,yes
2796,30-40,blue-collar,married,professional.course,no,yes,no,telephone,may,thu,3,0,no
2797,40-50,services,married,basic.9y,no,no,no,cellular,may,wed,1,1,yes
2798,30-40,admin.,unknown,university.degree,no,yes,no,cellular,jul,thu,1,0,no
2799,40-50,services,married,high.school,no,no,no,cellular,jul,thu,1,0,no
2800,30-40,management,married,university.degree,no,no,no,cellular,may,mon,1,0,no
2801,40-50,management,married,university.degree,no,no,no,telephone,may,mon,12,0,no
2802,30-40,admin.,married,university.degree,no,no,no,telephone,jun,mon,1,0,no
2803,30-40,technician,married,professional.course,no,yes,no,cellular,nov,thu,1,0,no
2804,40-50,entrepreneur,married,high.school,no,yes,no,cellular,aug,tue,5,0,no
2805,50+,entrepreneur,divorced,university.degree,unknown,no,yes,telephone,may,mon,2,0,no
2806,18-30,student,single,basic.4y,no,yes,yes,telephone,jul,fri,1,0,no
2807,50+,admin.,married,basic.9y,unknown,yes,no,telephone,may,fri,3,0,no
2808,40-50,unemployed,married,basic.6y,no,yes,no,cellular,nov,thu,4,0,no
2809,50+,blue-collar,married,basic.9y,unknown,unknown,unknown,telephone,may,tue,2,0,no
2810,50+,technician,married,unknown,no,yes,no,telephone,may,tue,2,0,no
2811,30-40,admin.,single,high.school,no,yes,no,cellular,may,tue,5,0,no
2812,30-40,technician,married,professional.course,unknown,yes,yes,cellular,aug,thu,3,0,no
2813,30-40,self-employed,married,basic.9y,no,no,no,cellular,may,wed,4,1,no
2814,30-40,services,single,professional.course,unknown,yes,no,cellular,nov,tue,2,0,no
2815,30-40,admin.,married,high.school,unknown,yes,no,telephone,may,fri,9,0,no
2816,30-40,blue-collar,married,basic.9y,no,no,no,cellular,nov,tue,1,0,no
2817,40-50,management,divorced,university.degree,no,yes,no,telephone,jun,mon,8,0,no
2818,30-40,unemployed,single,professional.course,no,no,no,telephone,jun,fri,2,0,no
2819,50+,retired,married,professional.course,no,no,no,cellular,aug,fri,3,1,yes
2820,18-30,blue-collar,single,unknown,no,no,no,cellular,jul,tue,3,0,no
2821,30-40,admin.,married,high.school,unknown,no,no,cellular,jul,fri,1,0,no
2822,18-30,admin.,single,university.degree,no,yes,no,cellular,aug,tue,3,0,no
2824,40-50,blue-collar,married,basic.4y,unknown,yes,yes,telephone,nov,tue,3,1,no
2825,40-50,admin.,married,university.degree,no,yes,yes,telephone,jun,wed,3,0,no
2826,50+,admin.,married,professional.course,no,unknown,unknown,cellular,jul,mon,6,0,no
2827,40-50,admin.,married,university.degree,no,yes,yes,telephone,may,mon,1,0,no
2828,18-30,entrepreneur,married,professional.course,no,yes,yes,cellular,nov,thu,2,0,no
